transaction_id,customer_id,amount,payment_method,failure_reason,customer_lifetime_value,successful_payments,failed_payments,previous_recovery_rate,hour_of_day,days_since_last_payment,subscription_status,checkout_abandoned,retry_count,recovered,recovery_probability,expected_recovery,priority
TXN_7573,CUST_1599,24688.84,UPI,network_error,165705.37,8,6,0.37,0,62,not_applicable,0,2,0,0.23308343907754817,5754.559734035334,MEDIUM
TXN_2902,CUST_2447,18939.52,Wallet,card_expired,157948.6,25,8,0.35,21,45,not_applicable,1,2,0,0.30378605495249583,5753.562063493894,MEDIUM
TXN_3729,CUST_1265,37003.6,NetBanking,insufficient_funds,121395.61,3,5,0.39,0,40,active,1,4,0,0.1554661292992517,5752.80646213779,MEDIUM
TXN_3032,CUST_2762,16444.61,Card,customer_abandoned,184705.63,30,8,0.27,2,12,inactive,0,3,1,0.3497591988662376,5751.6536192677195,MEDIUM
TXN_1281,CUST_1153,15970.18,Wallet,insufficient_funds,185003.72,6,0,0.06,21,27,inactive,1,1,0,0.3597114155251204,5744.656053990968,MEDIUM
TXN_7269,CUST_1167,24894.75,UPI,bank_declined,1432.58,8,1,0.61,12,65,active,1,4,0,0.2307220613011797,5743.768035577544,MEDIUM
TXN_5872,CUST_2702,14394.59,UPI,customer_abandoned,56488.49,19,0,0.44,17,27,active,1,4,0,0.39899590326393536,5743.382439164011,MEDIUM
TXN_3275,CUST_1724,8289.31,Card,insufficient_funds,11849.99,8,1,0.33,1,60,active,1,0,1,0.6928142612267054,5742.952183729141,MEDIUM
TXN_5890,CUST_1889,25588.0,Card,card_expired,46995.24,22,2,0.4,14,88,inactive,0,3,0,0.2244006018602049,5741.962600398923,MEDIUM
TXN_5696,CUST_1824,16493.9,Card,bank_declined,21407.08,0,4,0.26,3,79,inactive,1,2,0,0.3481064133563294,5741.632371257962,MEDIUM
TXN_6544,CUST_2207,9556.15,UPI,network_error,139036.25,3,8,0.41,7,37,inactive,0,2,1,0.6007988614483777,5741.324039829914,MEDIUM
TXN_4240,CUST_1956,8221.18,UPI,customer_abandoned,41214.78,15,6,0.89,11,0,not_applicable,1,3,1,0.6980059239819704,5738.432342122095,MEDIUM
TXN_9751,CUST_1467,6746.79,NetBanking,bank_declined,27065.52,22,0,0.93,0,21,active,0,1,1,0.8504616612910076,5737.886231781557,MEDIUM
TXN_2381,CUST_1158,16184.69,NetBanking,bank_declined,122468.38,13,4,0.94,0,72,not_applicable,0,4,0,0.35451489547339743,5737.71368361934,MEDIUM
TXN_3856,CUST_1124,16173.42,Card,network_error,137597.56,7,2,0.22,5,70,inactive,1,0,0,0.35466050218391326,5736.073259231346,MEDIUM
TXN_9589,CUST_1311,25649.0,UPI,bank_declined,72471.49,22,5,0.57,23,72,not_applicable,1,4,0,0.22347696000079684,5731.960547060438,MEDIUM
TXN_5270,CUST_2045,12345.99,Card,authentication_failed,131340.29,10,0,0.06,14,20,inactive,1,1,0,0.4642654661158241,5731.816802011303,MEDIUM
TXN_9987,CUST_1512,9331.99,Card,network_error,66461.9,28,7,0.14,7,51,active,0,2,0,0.614101329047716,5730.787461659995,MEDIUM
TXN_2199,CUST_1867,7118.6,NetBanking,network_error,143609.76,24,7,0.44,10,68,active,1,2,1,0.8037081889730555,5721.277114023594,MEDIUM
TXN_2261,CUST_1986,7349.77,UPI,insufficient_funds,63942.18,25,5,0.98,17,82,not_applicable,0,0,1,0.7781186783369012,5718.993318480207,MEDIUM
TXN_6036,CUST_2468,29721.37,Wallet,customer_abandoned,182558.26,7,4,0.45,14,59,inactive,1,3,0,0.19234239858799282,5716.679595121212,MEDIUM
TXN_1986,CUST_2479,18239.37,Wallet,card_expired,128560.21,3,4,0.9,8,10,inactive,0,3,0,0.3133545041227018,5715.388741860484,MEDIUM
TXN_2173,CUST_2380,11225.21,Card,bank_declined,38423.65,23,6,0.43,11,13,inactive,1,1,1,0.5090511195214722,5714.205717363625,MEDIUM
TXN_1746,CUST_1209,9787.03,Card,customer_abandoned,107784.89,7,1,0.93,11,45,inactive,0,3,1,0.5834443654490841,5710.18750798115,MEDIUM
TXN_164,CUST_1355,29383.37,Card,customer_abandoned,149342.46,2,2,0.43,20,63,inactive,1,4,0,0.1943076453601422,5709.413437445841,MEDIUM
TXN_5127,CUST_1420,21373.35,Wallet,authentication_failed,142796.31,5,1,0.65,7,14,inactive,0,1,0,0.2670618808672818,5708.007051434716,MEDIUM
TXN_8252,CUST_1564,21053.93,NetBanking,insufficient_funds,191939.23,9,1,0.32,8,48,not_applicable,0,3,0,0.27096106077460574,5704.795206274295,MEDIUM
TXN_87,CUST_1210,19985.39,UPI,authentication_failed,123554.17,9,7,0.64,15,56,inactive,0,0,0,0.28526390089265535,5701.110312261065,MEDIUM
TXN_118,CUST_2869,11257.43,Card,card_expired,192681.29,14,4,0.01,14,32,not_applicable,0,3,1,0.5058819945641414,5694.9311420662025,MEDIUM
TXN_7693,CUST_2815,11391.33,UPI,authentication_failed,98851.81,17,5,0.17,12,70,active,1,0,1,0.4999295296449519,5694.86224893043,MEDIUM
TXN_6724,CUST_2875,21387.48,Card,card_expired,126338.99,1,8,0.04,21,73,active,0,2,0,0.2659343699036191,5687.666017626256,MEDIUM
TXN_5570,CUST_1145,14950.81,UPI,customer_abandoned,199425.61,29,7,0.68,21,0,inactive,1,0,0,0.3800327250637307,5681.797066210075,MEDIUM
TXN_2672,CUST_2679,22028.47,UPI,bank_declined,60271.62,29,7,0.46,13,33,active,1,4,0,0.2578650059440237,5680.371547487747,MEDIUM
TXN_6373,CUST_2835,21770.75,UPI,insufficient_funds,138824.94,29,5,0.45,8,68,active,1,3,0,0.2607740198682404,5677.245993046495,MEDIUM
TXN_9145,CUST_2926,15831.56,Card,authentication_failed,71991.62,12,5,0.41,4,74,not_applicable,0,4,1,0.3582769500890271,5672.083031951438,MEDIUM
TXN_8314,CUST_1589,12897.74,Card,network_error,117039.95,17,3,0.34,13,60,inactive,1,2,0,0.43928597911793044,5665.796344308496,MEDIUM
TXN_2700,CUST_1550,20483.52,Wallet,insufficient_funds,70391.86,1,6,0.76,17,3,active,1,3,0,0.2765699782024808,5665.1266799100795,MEDIUM
TXN_8732,CUST_2531,17776.56,UPI,bank_declined,160536.05,30,8,0.24,17,1,inactive,1,0,0,0.3184065770959561,5660.17362214089,MEDIUM
TXN_4998,CUST_1086,11908.51,UPI,bank_declined,189811.37,10,8,0.57,9,4,not_applicable,0,1,1,0.47484729636746137,5654.723777264878,MEDIUM
TXN_5303,CUST_2104,8709.33,Wallet,customer_abandoned,6609.87,14,2,0.41,12,7,active,0,1,1,0.6492288074006686,5654.347929158865,MEDIUM
TXN_6737,CUST_2327,11510.89,Wallet,network_error,31946.74,29,5,0.62,13,62,inactive,1,3,0,0.49118634368660635,5653.99197167872,MEDIUM
TXN_7419,CUST_1207,13120.23,Wallet,card_expired,166228.83,14,6,0.27,4,34,active,1,0,0,0.43062931176527836,5649.955615102158,MEDIUM
TXN_5549,CUST_2674,11595.35,Wallet,network_error,53449.21,17,0,0.23,2,86,not_applicable,1,3,0,0.48712502895604337,5648.385204505457,MEDIUM
TXN_290,CUST_2023,8014.39,Wallet,customer_abandoned,176293.28,25,5,0.87,18,12,not_applicable,0,1,1,0.7041066563556775,5642.985345630378,MEDIUM
TXN_2662,CUST_1077,10801.47,Wallet,authentication_failed,15757.66,21,6,0.89,17,45,inactive,1,3,1,0.5223164112878765,5641.78504703366,MEDIUM
TXN_9101,CUST_1753,23049.97,Wallet,card_expired,17303.1,13,8,0.02,17,51,inactive,1,2,0,0.24474673825425275,5641.404974358378,MEDIUM
TXN_3919,CUST_2989,9968.6,NetBanking,bank_declined,164049.88,5,6,0.91,16,31,inactive,1,1,1,0.565805890298859,5640.292598033206,MEDIUM
TXN_4026,CUST_2791,32308.87,Card,card_expired,9909.7,1,2,0.54,10,45,not_applicable,1,4,0,0.174537751809705,5639.117533312023,MEDIUM
TXN_9073,CUST_2590,17667.85,Card,card_expired,162659.27,30,5,0.17,21,65,inactive,0,0,1,0.3190751089568507,5637.371163783294,MEDIUM
TXN_3679,CUST_1050,27569.57,Wallet,customer_abandoned,62151.44,25,8,0.53,19,24,inactive,1,3,0,0.20441354269944553,5635.5934744003525,MEDIUM
TXN_7134,CUST_2867,48937.99,Wallet,authentication_failed,151946.12,6,0,0.06,6,12,inactive,0,4,0,0.11513158697067809,5634.308451855174,MEDIUM
TXN_4750,CUST_1985,11450.16,Wallet,customer_abandoned,52616.62,25,2,0.39,6,80,inactive,0,1,0,0.4916438437042197,5629.400673428308,MEDIUM
TXN_6874,CUST_2866,11852.28,UPI,bank_declined,53534.72,13,5,0.13,11,38,inactive,0,1,1,0.474870025517911,5628.292506045426,MEDIUM
TXN_8938,CUST_1854,10323.84,Card,insufficient_funds,60099.73,26,5,0.69,23,52,not_applicable,0,1,0,0.5451121512055629,5627.6506311020385,MEDIUM
TXN_3119,CUST_2676,14687.43,NetBanking,customer_abandoned,66731.89,16,5,0.68,13,28,inactive,0,0,0,0.3830941311946706,5626.668235332541,MEDIUM
TXN_6955,CUST_1511,14465.75,Card,bank_declined,12056.93,10,8,0.68,17,14,active,0,1,0,0.3889532749206556,5626.5008366834745,MEDIUM
TXN_5336,CUST_2100,9632.67,Wallet,bank_declined,126874.22,11,8,0.55,15,40,not_applicable,0,0,1,0.5840764271696207,5626.2154777039905,MEDIUM
TXN_7443,CUST_2468,37573.44,NetBanking,network_error,37999.66,3,8,0.11,19,9,not_applicable,1,3,0,0.1497219896207516,5625.570193695933,MEDIUM
TXN_2562,CUST_1928,13408.5,UPI,authentication_failed,193430.02,24,3,0.16,18,40,active,0,4,1,0.4192867047694191,5622.005780900756,MEDIUM
TXN_6387,CUST_2327,7876.37,NetBanking,network_error,42912.69,26,5,0.26,3,64,active,0,3,1,0.7134872053597637,5619.689219679482,MEDIUM
TXN_1637,CUST_1893,24791.81,UPI,card_expired,18137.11,0,8,0.56,14,71,not_applicable,0,2,0,0.22638377426027423,5612.463518543609,MEDIUM
TXN_279,CUST_2769,11268.5,Card,customer_abandoned,107857.91,4,0,0.59,8,70,not_applicable,1,2,0,0.4979348077269264,5610.97838087087,MEDIUM
TXN_2432,CUST_2352,6999.95,Wallet,customer_abandoned,193269.43,24,1,0.82,15,82,not_applicable,1,2,1,0.8012846246113748,5608.952308048393,MEDIUM
TXN_8701,CUST_2349,8547.53,Wallet,card_expired,134180.76,23,3,0.37,22,80,active,1,3,1,0.6561563858991996,5608.516393164986,MEDIUM
TXN_5004,CUST_1557,6881.78,Wallet,network_error,64635.68,22,3,0.34,21,77,active,0,0,0,0.8147383708210867,5606.850225549138,MEDIUM
TXN_3478,CUST_1640,42820.9,NetBanking,customer_abandoned,46932.74,3,6,0.85,22,19,active,1,4,0,0.13088716376255508,5604.706150759995,MEDIUM
TXN_3329,CUST_1055,9409.24,Card,bank_declined,127632.52,12,5,0.5,19,34,active,0,0,1,0.5954242868716112,5602.490017003839,MEDIUM
TXN_7821,CUST_1257,17201.73,NetBanking,card_expired,151452.24,30,2,0.23,22,5,not_applicable,1,4,0,0.32560701155227517,5601.003898829118,MEDIUM
TXN_8522,CUST_1962,16138.11,UPI,insufficient_funds,135158.61,8,4,0.76,19,86,not_applicable,1,3,0,0.3470557558941396,5600.8239647527735,MEDIUM
TXN_2941,CUST_2324,34744.31,Card,card_expired,23248.27,28,6,0.57,0,82,inactive,1,4,0,0.16116895163288802,5599.704017908068,MEDIUM
TXN_1308,CUST_1514,7671.97,Card,bank_declined,119963.79,28,4,0.66,16,85,not_applicable,0,0,1,0.7291417475196639,5593.953612718436,MEDIUM
TXN_2912,CUST_2735,13551.13,Card,card_expired,20933.7,6,7,0.35,16,82,not_applicable,1,0,0,0.41254000138545294,5590.383188974452,MEDIUM
TXN_1030,CUST_1800,45871.68,Card,insufficient_funds,81911.52,4,8,0.14,13,61,not_applicable,0,3,0,0.12181552163172865,5587.882627323735,MEDIUM
TXN_6935,CUST_2728,16389.63,NetBanking,authentication_failed,109764.67,8,1,0.44,19,18,not_applicable,1,2,0,0.3405799233792439,5581.978929614158,MEDIUM
TXN_5899,CUST_1584,17066.46,Card,customer_abandoned,13910.96,15,8,0.51,10,20,active,1,3,0,0.32674003672902785,5576.295767234485,MEDIUM
TXN_8887,CUST_2984,20660.48,NetBanking,card_expired,81630.67,21,0,0.97,10,52,inactive,0,3,0,0.2698346943317282,5574.914305546783,MEDIUM
TXN_6016,CUST_1687,36969.82,Card,customer_abandoned,150242.58,4,7,0.65,15,3,not_applicable,0,3,0,0.15079619687053009,5574.90825498806,MEDIUM
TXN_9537,CUST_2823,36422.91,Card,authentication_failed,198202.7,3,6,0.96,0,6,inactive,1,4,0,0.15298225389094072,5572.058865066884,MEDIUM
TXN_5752,CUST_2737,36777.19,Card,card_expired,19836.22,9,7,0.3,19,65,inactive,0,4,0,0.1514915328960188,5571.432888708134,MEDIUM
TXN_4072,CUST_2536,9122.45,UPI,customer_abandoned,129708.22,6,4,0.99,7,37,inactive,1,2,0,0.6104230357776801,5568.553622730098,MEDIUM
TXN_1649,CUST_2096,19262.55,Card,bank_declined,171025.5,3,2,0.75,19,47,not_applicable,0,3,0,0.28894215057587985,5565.762622575414,MEDIUM
TXN_7386,CUST_2135,16232.28,Card,authentication_failed,83180.35,20,8,0.9,17,12,inactive,0,1,0,0.3425890746402417,5561.001784501303,MEDIUM
TXN_7209,CUST_2730,8372.61,UPI,insufficient_funds,101160.93,22,0,0.65,8,34,active,0,0,1,0.6641888884100028,5560.994528990474,MEDIUM
TXN_4077,CUST_1658,31760.56,NetBanking,authentication_failed,118621.35,1,7,0.29,0,37,inactive,0,0,0,0.1750868953540896,5560.857845107284,MEDIUM
TXN_6921,CUST_1969,10402.1,UPI,insufficient_funds,30751.16,7,7,0.51,17,13,inactive,0,2,1,0.5344061321204265,5558.946026929889,MEDIUM
TXN_1811,CUST_2751,40989.45,Wallet,authentication_failed,181210.85,15,6,0.12,22,75,not_applicable,0,3,0,0.13558552148726566,5557.575953726201,MEDIUM
TXN_7605,CUST_2450,32143.98,Wallet,card_expired,161083.85,8,5,0.79,12,7,inactive,0,4,0,0.1728917678984077,5557.42952949106,MEDIUM
TXN_9872,CUST_2823,7978.82,UPI,network_error,195186.29,18,7,0.4,7,25,not_applicable,0,4,1,0.6960382194266618,5553.563665925837,MEDIUM
TXN_6159,CUST_2145,19282.47,Card,bank_declined,19528.75,2,3,0.3,1,15,inactive,0,3,0,0.2879943375360849,5553.242173709431,MEDIUM
TXN_4790,CUST_1653,14896.43,UPI,bank_declined,40321.88,1,4,0.13,21,65,inactive,0,2,0,0.3727009093893624,5551.91300765498,MEDIUM
TXN_8154,CUST_1786,8708.03,NetBanking,customer_abandoned,25226.24,15,1,0.78,8,13,not_applicable,1,4,1,0.6372631822688872,5549.306909092938,MEDIUM
TXN_9080,CUST_1715,17294.18,NetBanking,authentication_failed,47184.34,23,7,0.14,3,10,not_applicable,1,1,0,0.3207186006535974,5546.565209051431,MEDIUM
TXN_4621,CUST_1322,19902.89,NetBanking,customer_abandoned,198148.42,7,7,0.88,14,75,inactive,0,3,0,0.27863383975912603,5545.618663003512,MEDIUM
TXN_8422,CUST_2186,37559.53,NetBanking,authentication_failed,168711.78,6,4,0.11,8,78,not_applicable,0,3,0,0.14739233100982607,5535.986678333493,MEDIUM
TXN_3623,CUST_1870,10565.98,NetBanking,bank_declined,66333.43,13,0,0.87,11,85,not_applicable,1,3,0,0.5239043748302712,5535.563146369149,MEDIUM
TXN_2520,CUST_2307,10212.58,Card,bank_declined,88988.67,24,2,0.06,9,56,not_applicable,1,0,0,0.5414528555975281,5529.6306040182035,MEDIUM
TXN_1218,CUST_1573,29863.71,NetBanking,bank_declined,163062.4,2,1,0.38,5,90,inactive,1,3,0,0.1850881614546557,5527.419178115016,MEDIUM
TXN_4611,CUST_2997,21330.37,NetBanking,customer_abandoned,31618.73,15,6,0.98,6,62,not_applicable,0,4,0,0.25904521487841825,5525.530280086166,MEDIUM
TXN_2571,CUST_1381,20534.97,Card,network_error,75571.47,4,5,0.93,8,21,active,1,0,0,0.2690728311072685,5525.402514602825,MEDIUM
TXN_4842,CUST_2436,17049.85,Wallet,card_expired,76601.13,2,2,0.96,4,86,active,1,3,0,0.3240504712206171,5525.011926740838,MEDIUM
TXN_9982,CUST_1215,12997.28,Wallet,insufficient_funds,22706.26,0,1,0.66,6,52,inactive,0,1,0,0.424832302285996,5521.66438585573,MEDIUM
TXN_1717,CUST_2688,26664.78,NetBanking,customer_abandoned,61369.49,7,8,0.39,0,83,not_applicable,1,2,0,0.20687192158017176,5516.194277112532,MEDIUM
TXN_6351,CUST_1452,25719.1,UPI,insufficient_funds,129310.27,4,7,0.06,15,28,active,0,3,0,0.21420407417602153,5509.136004140515,MEDIUM
TXN_39,CUST_2238,7330.25,Card,customer_abandoned,98401.1,10,3,0.99,21,81,inactive,1,2,1,0.7512893018491461,5507.138404879704,MEDIUM
TXN_9695,CUST_1387,39736.85,Card,network_error,99221.66,5,8,0.49,17,87,not_applicable,1,3,0,0.13855468810559765,5505.726858048918,MEDIUM
TXN_3581,CUST_2219,7502.13,UPI,customer_abandoned,5404.52,30,4,0.63,20,7,active,1,1,1,0.7334711645456754,5502.5960276730475,MEDIUM
TXN_6274,CUST_1050,17845.28,UPI,insufficient_funds,42428.62,6,6,0.46,13,68,inactive,1,2,0,0.30802398550495996,5496.774268051951,MEDIUM
TXN_2506,CUST_1991,8934.46,NetBanking,customer_abandoned,6675.48,10,6,0.91,17,51,inactive,0,2,1,0.615040827039405,5495.057667550482,MEDIUM
TXN_3149,CUST_1522,19444.23,UPI,insufficient_funds,85726.56,9,0,0.08,8,30,active,1,3,0,0.28257470489512715,5494.447554162978,MEDIUM
TXN_2851,CUST_2660,7448.96,Wallet,network_error,91060.34,3,1,0.88,10,68,inactive,1,4,1,0.7375295823414727,5493.828357678337,MEDIUM
TXN_8673,CUST_1824,17919.2,Card,customer_abandoned,8028.01,2,1,0.14,9,2,active,0,2,0,0.30654053664327374,5492.961184218151,MEDIUM
TXN_7942,CUST_2178,36874.58,UPI,customer_abandoned,31688.73,9,6,0.61,11,8,inactive,1,4,0,0.14893228735824932,5491.815544774753,MEDIUM
TXN_8523,CUST_1207,8300.63,NetBanking,authentication_failed,101079.0,20,2,0.36,15,71,active,0,2,1,0.6615469560332329,5491.256509658133,MEDIUM
TXN_4124,CUST_2850,19816.73,Wallet,card_expired,63950.45,26,7,0.1,8,14,inactive,0,0,0,0.27705808520115316,5490.385268748248,MEDIUM
TXN_497,CUST_1326,6760.65,Wallet,authentication_failed,17039.7,17,6,0.73,2,44,active,0,2,1,0.8115632757729674,5486.695260354511,MEDIUM
TXN_2333,CUST_2424,16951.77,NetBanking,bank_declined,162125.18,21,2,0.7,3,86,not_applicable,0,4,0,0.3236566465341435,5486.5530310180975,MEDIUM
TXN_6761,CUST_2147,14503.56,Card,card_expired,43471.8,28,1,0.54,6,16,not_applicable,0,4,1,0.37796008715024193,5481.766801588763,MEDIUM
TXN_9407,CUST_1431,22539.51,Card,card_expired,197457.54,15,6,0.02,0,26,not_applicable,0,0,0,0.24320165881695033,5481.64622092124,MEDIUM
TXN_4781,CUST_2543,7726.13,Card,card_expired,7514.13,0,2,0.25,16,85,not_applicable,0,2,1,0.7093743952184258,5480.718796128936,MEDIUM
TXN_763,CUST_1360,19940.86,Card,insufficient_funds,53590.98,15,8,0.21,3,9,active,1,4,0,0.27482547807602337,5480.256382747051,MEDIUM
TXN_4674,CUST_1512,34267.65,Card,card_expired,103588.46,0,1,0.46,4,61,inactive,1,4,0,0.1599081904975553,5479.677904103552,MEDIUM
TXN_4397,CUST_2793,16118.89,UPI,card_expired,53799.49,14,3,0.65,23,13,inactive,1,1,0,0.33965097665633814,5474.796731116082,MEDIUM
TXN_4829,CUST_2845,11076.86,Wallet,authentication_failed,68172.21,22,3,0.38,21,61,active,0,2,0,0.4941460946643557,5473.587110143815,MEDIUM
TXN_5762,CUST_2092,27038.19,Card,customer_abandoned,65341.3,16,6,0.48,2,50,not_applicable,0,4,0,0.20242046019303073,5473.082862586602,MEDIUM
TXN_9306,CUST_1765,12255.34,Card,card_expired,91040.84,14,1,0.67,16,21,active,0,0,0,0.4465526891675771,5472.655033662974,MEDIUM
TXN_3977,CUST_2766,9871.67,Card,customer_abandoned,26994.17,6,1,0.93,22,47,active,0,1,1,0.5543701276577856,5472.558958095532,MEDIUM
TXN_73,CUST_2975,14398.41,NetBanking,insufficient_funds,118575.82,18,0,0.03,9,73,not_applicable,1,3,0,0.3800679668442109,5472.374414489354,MEDIUM
TXN_4863,CUST_1085,9685.67,UPI,bank_declined,53951.46,0,3,0.38,6,36,not_applicable,0,2,1,0.5639136264826206,5461.881294613923,MEDIUM
TXN_5115,CUST_2859,7441.31,UPI,customer_abandoned,109204.05,28,4,0.39,23,19,active,1,1,1,0.7338462607102209,5460.777518285574,MEDIUM
TXN_7706,CUST_2043,10835.19,NetBanking,card_expired,133601.87,26,3,0.19,2,55,inactive,0,4,1,0.5038121709498603,5458.900596554217,MEDIUM
TXN_337,CUST_2696,37161.06,Card,customer_abandoned,85673.17,12,7,0.35,4,73,not_applicable,1,3,0,0.14684139545330047,5456.781906923826,MEDIUM
TXN_1550,CUST_2402,12247.79,NetBanking,authentication_failed,168596.55,6,2,0.21,10,20,active,1,1,0,0.4455319523058142,5456.781790131628,MEDIUM
TXN_8179,CUST_2249,12772.12,UPI,authentication_failed,53182.31,30,2,0.57,2,40,inactive,1,2,0,0.42704860109184106,5454.315978977125,MEDIUM
TXN_1876,CUST_1771,27189.62,UPI,insufficient_funds,166745.83,2,1,0.13,23,1,active,1,3,0,0.20037119939042689,5448.016770369938,MEDIUM
TXN_3431,CUST_1764,23280.47,Card,insufficient_funds,149873.94,13,8,0.22,16,43,inactive,1,3,0,0.23401122331455415,5447.8912640377785,MEDIUM
TXN_8249,CUST_2718,21656.25,UPI,insufficient_funds,41580.59,5,8,0.09,14,42,active,0,3,0,0.25146542770586594,5445.798168755159,MEDIUM
TXN_335,CUST_1575,10057.17,Card,bank_declined,136365.42,22,4,0.07,9,73,inactive,0,1,1,0.5413920351477646,5444.871734127043,MEDIUM
TXN_2516,CUST_1657,12982.09,NetBanking,authentication_failed,8511.72,10,2,0.58,5,74,not_applicable,1,1,0,0.4194052632072923,5444.756873430758,MEDIUM
TXN_9802,CUST_2109,22045.16,NetBanking,bank_declined,78007.68,8,1,0.04,21,19,active,0,3,0,0.2469637992451571,5444.356468567367,MEDIUM
TXN_5056,CUST_1076,12068.09,UPI,bank_declined,172605.98,18,3,0.62,17,87,inactive,1,2,0,0.4507023532586849,5439.116562337603,MEDIUM
TXN_7005,CUST_1415,22812.65,UPI,bank_declined,149706.53,7,8,0.92,4,56,inactive,1,3,0,0.23840232841122544,5438.588877230342,MEDIUM
TXN_427,CUST_1754,22031.63,Wallet,authentication_failed,22027.27,12,1,0.64,21,3,active,1,3,0,0.24677677051780264,5436.894500643137,MEDIUM
TXN_5345,CUST_1776,10649.51,NetBanking,card_expired,149298.81,3,2,0.65,16,16,inactive,1,4,1,0.510340771698019,5434.87915160577,MEDIUM
TXN_529,CUST_1013,9292.82,Card,network_error,178903.95,5,3,0.65,2,65,not_applicable,1,1,1,0.5848165922499814,5434.595324792472,MEDIUM
TXN_4599,CUST_2886,11273.02,NetBanking,customer_abandoned,92092.12,13,0,0.11,13,53,not_applicable,1,0,0,0.48196851275400077,5433.240683646106,MEDIUM
TXN_4345,CUST_1079,18022.72,NetBanking,bank_declined,96511.34,3,4,0.97,10,43,not_applicable,1,4,0,0.3012553742220688,5429.441258099564,MEDIUM
TXN_4870,CUST_2765,7697.78,Card,insufficient_funds,9926.81,7,3,0.29,2,33,not_applicable,1,2,1,0.7050900427471479,5427.6280292581405,MEDIUM
TXN_4029,CUST_1099,16961.28,NetBanking,bank_declined,199636.77,0,5,0.83,5,11,active,0,0,0,0.31981573868991825,5424.484292326536,MEDIUM
TXN_194,CUST_1129,6461.68,Wallet,insufficient_funds,80060.17,9,3,0.8,1,25,active,1,2,1,0.8393060524583774,5423.327133049248,MEDIUM
TXN_3042,CUST_1673,17256.74,Card,authentication_failed,123192.21,3,0,0.86,3,49,active,0,2,0,0.3142184554202859,5422.386188389465,MEDIUM
TXN_3191,CUST_1183,7621.78,UPI,insufficient_funds,124491.28,23,0,0.42,18,6,not_applicable,0,0,1,0.7113469167792311,5421.729703369608,MEDIUM
TXN_8403,CUST_1993,11674.96,Card,customer_abandoned,96449.93,8,2,0.65,1,36,inactive,1,1,0,0.46414377463224815,5418.860003080512,MEDIUM
TXN_2192,CUST_2391,8303.19,Card,insufficient_funds,161017.74,27,7,0.79,11,31,not_applicable,1,0,1,0.6520342885358724,5413.964584228171,MEDIUM
TXN_2718,CUST_1396,26302.61,Card,card_expired,74355.51,28,2,0.07,9,31,inactive,0,4,0,0.20577668306974595,5412.463841877131,MEDIUM
TXN_7165,CUST_2748,11059.94,Wallet,customer_abandoned,165353.36,11,4,0.12,2,9,not_applicable,1,3,0,0.4890903011317878,5409.309385099506,MEDIUM
TXN_9136,CUST_2420,8027.16,Card,bank_declined,154630.41,21,3,0.76,9,88,not_applicable,1,4,1,0.6736289329985083,5407.327225808306,MEDIUM
TXN_1825,CUST_1472,8010.16,Card,authentication_failed,98006.1,19,4,0.36,17,45,active,0,0,0,0.6750561324402975,5407.307629827973,MEDIUM
TXN_8462,CUST_2640,6994.82,Wallet,network_error,77763.79,10,3,0.16,21,78,not_applicable,1,2,1,0.7729800444800532,5406.856274729966,MEDIUM
TXN_9017,CUST_2973,26191.93,Wallet,insufficient_funds,191926.92,1,8,0.36,8,27,not_applicable,0,0,0,0.20639537225444302,5405.893142412314,MEDIUM
TXN_5513,CUST_2317,44554.16,NetBanking,card_expired,16130.78,3,5,0.8,23,47,inactive,1,3,0,0.1212162321824751,5400.687403255145,MEDIUM
TXN_6400,CUST_1862,7569.31,UPI,insufficient_funds,167679.46,16,0,0.28,16,55,not_applicable,1,2,1,0.7131658920028622,5398.173717996185,MEDIUM
TXN_9231,CUST_2307,26663.32,Wallet,customer_abandoned,154925.28,8,8,0.26,23,13,not_applicable,1,1,0,0.20244707537556522,5397.9111538028155,MEDIUM
TXN_8966,CUST_2917,8506.15,Wallet,insufficient_funds,10047.57,4,4,0.21,19,19,active,0,4,1,0.634402623048362,5396.323872042824,MEDIUM
TXN_5972,CUST_2770,8199.16,UPI,card_expired,176893.21,12,4,0.34,2,62,not_applicable,1,2,1,0.6570548731566732,5387.298033791269,MEDIUM
TXN_2413,CUST_1677,29532.74,NetBanking,customer_abandoned,40922.66,21,7,0.29,0,71,inactive,0,4,0,0.18238180243578359,5386.234352067364,MEDIUM
TXN_4385,CUST_1626,7004.71,Wallet,bank_declined,170166.72,25,0,0.95,1,55,active,1,4,1,0.768547720099192,5383.453900456011,MEDIUM
TXN_1139,CUST_2513,7773.81,UPI,authentication_failed,177348.09,14,2,0.46,21,67,active,0,0,1,0.6922034986779316,5381.058480057492,MEDIUM
TXN_8170,CUST_1472,7505.61,NetBanking,customer_abandoned,87466.73,21,4,0.93,1,16,inactive,0,4,1,0.7167616115315518,5379.733119127331,MEDIUM
TXN_6068,CUST_1270,8111.64,UPI,bank_declined,38811.85,21,6,0.72,2,49,not_applicable,0,2,1,0.6629752360559898,5377.81644380121,MEDIUM
TXN_9994,CUST_2615,16445.82,NetBanking,insufficient_funds,130979.47,19,8,0.36,22,62,not_applicable,0,1,0,0.32697001676969756,5377.290041191427,MEDIUM
TXN_4366,CUST_1827,7372.48,Card,bank_declined,46767.93,14,0,0.62,9,67,active,0,1,1,0.729317927128777,5376.881831398366,MEDIUM
