transaction_id,customer_id,amount,payment_method,failure_reason,customer_lifetime_value,successful_payments,failed_payments,previous_recovery_rate,hour_of_day,days_since_last_payment,subscription_status,checkout_abandoned,retry_count,recovered
TXN_7308,CUST_2606,5717.18,Wallet,insufficient_funds,158433.99,20,5,0.03,23,56,not_applicable,1,1,0
TXN_7309,CUST_2776,29412.77,Card,network_error,191442.74,17,3,0.57,14,67,active,0,3,1
TXN_7310,CUST_1162,25925.34,Wallet,insufficient_funds,79761.01,17,6,0.48,10,68,not_applicable,0,3,0
TXN_7311,CUST_1583,25091.27,Wallet,insufficient_funds,30857.91,22,2,0.74,1,32,inactive,1,2,1
TXN_7312,CUST_1668,4018.53,Wallet,bank_declined,178033.28,13,6,0.62,7,88,inactive,0,3,0
TXN_7313,CUST_1399,2377.56,UPI,card_expired,126813.11,29,2,0.37,21,17,active,0,0,0
TXN_7314,CUST_2854,1840.4,NetBanking,card_expired,8781.38,3,0,0.95,7,62,not_applicable,0,0,0
TXN_7315,CUST_1618,1484.34,Wallet,authentication_failed,143490.61,30,3,0.22,15,5,active,0,1,0
TXN_7316,CUST_1411,43449.77,NetBanking,network_error,21065.46,26,3,0.24,23,63,not_applicable,1,2,1
TXN_7317,CUST_2222,2287.11,UPI,insufficient_funds,6893.95,5,2,0.8,18,87,not_applicable,0,4,0
TXN_7318,CUST_1316,24711.25,UPI,insufficient_funds,157781.01,7,3,0.49,14,1,not_applicable,1,2,0
TXN_7319,CUST_2809,677.5,Wallet,bank_declined,114039.86,22,0,0.12,21,70,inactive,0,3,1
TXN_7320,CUST_2445,12961.11,NetBanking,authentication_failed,135163.29,20,1,0.65,2,28,not_applicable,0,4,0
TXN_7321,CUST_1275,13420.91,Card,network_error,54150.87,18,6,0.86,23,39,not_applicable,0,4,1
TXN_7322,CUST_2720,9157.98,Card,network_error,122424.01,17,3,0.82,2,30,not_applicable,0,0,1
TXN_7323,CUST_2462,32706.83,Card,card_expired,111874.13,17,3,0.06,7,55,not_applicable,1,1,0
TXN_7324,CUST_2933,40713.78,Wallet,insufficient_funds,198497.22,9,0,0.03,9,63,not_applicable,1,0,1
TXN_7325,CUST_2240,20786.02,NetBanking,bank_declined,2947.79,28,6,0.61,2,85,not_applicable,1,4,0
TXN_7326,CUST_1220,18990.49,UPI,customer_abandoned,53012.05,2,0,0.36,12,89,not_applicable,1,1,0
TXN_7327,CUST_2635,18024.56,Card,card_expired,110993.64,29,3,0.24,2,79,inactive,1,4,0
TXN_7328,CUST_2189,42702.77,Card,customer_abandoned,45589.34,20,2,0.51,1,8,active,0,0,1
TXN_7329,CUST_1984,28274.84,Card,card_expired,73764.24,4,2,0.64,20,86,inactive,1,3,0
TXN_7330,CUST_2062,18558.32,Card,insufficient_funds,106989.83,2,4,0.02,8,15,active,0,2,1
TXN_7331,CUST_2559,32747.3,NetBanking,bank_declined,152082.33,4,5,0.11,7,62,inactive,0,2,1
TXN_7332,CUST_2224,30347.77,NetBanking,insufficient_funds,73275.56,25,7,0.25,16,42,not_applicable,1,3,0
TXN_7333,CUST_2533,44097.41,Wallet,insufficient_funds,104592.51,4,3,0.66,18,16,not_applicable,0,0,0
TXN_7334,CUST_1113,19468.8,UPI,bank_declined,57948.85,14,1,0.71,19,11,active,1,1,1
TXN_7335,CUST_2513,9616.75,Wallet,authentication_failed,74510.71,22,2,0.85,7,39,active,0,1,1
TXN_7336,CUST_2741,16798.58,NetBanking,card_expired,181454.98,11,0,0.07,10,77,not_applicable,1,1,1
TXN_7337,CUST_1217,6460.77,UPI,network_error,24174.5,24,2,0.09,13,71,inactive,1,0,1
TXN_7338,CUST_2937,30082.03,Wallet,network_error,129873.5,25,6,0.69,21,69,not_applicable,1,0,0
TXN_7339,CUST_2412,10438.13,Wallet,network_error,124838.4,20,8,0.58,14,89,active,1,1,0
TXN_7340,CUST_2482,11695.15,UPI,bank_declined,12685.86,5,7,0.65,11,90,not_applicable,0,0,1
TXN_7341,CUST_2943,14231.48,UPI,customer_abandoned,114598.84,30,4,0.06,2,6,not_applicable,0,4,1
TXN_7342,CUST_2489,5585.26,Card,bank_declined,14446.54,29,2,0.04,6,6,inactive,1,0,1
TXN_7343,CUST_1237,4948.27,Wallet,network_error,149185.0,17,2,0.9,10,15,inactive,0,4,1
TXN_7344,CUST_2052,31475.78,UPI,insufficient_funds,9425.35,9,6,0.39,0,46,inactive,1,4,0
TXN_7345,CUST_1049,11508.09,NetBanking,insufficient_funds,129299.97,16,4,0.13,20,82,not_applicable,1,0,0
TXN_7346,CUST_1972,33275.31,UPI,bank_declined,142436.3,4,0,0.94,9,61,active,0,4,1
TXN_7347,CUST_2697,27627.45,Wallet,authentication_failed,99580.58,17,7,0.34,10,16,inactive,0,1,1
TXN_7348,CUST_1338,26956.62,NetBanking,bank_declined,186642.14,3,3,0.24,7,86,active,1,4,0
TXN_7349,CUST_2335,15872.91,UPI,card_expired,161393.69,21,1,0.1,1,27,inactive,1,0,1
TXN_7350,CUST_1057,21436.28,Card,card_expired,15554.78,26,3,0.41,10,69,active,0,2,1
TXN_7351,CUST_2647,3348.72,UPI,network_error,102462.56,5,7,0.96,9,85,active,1,3,1
TXN_7352,CUST_2837,26630.82,UPI,authentication_failed,103504.29,30,8,0.29,6,21,not_applicable,1,0,1
TXN_7353,CUST_1540,13784.04,UPI,network_error,91127.36,3,4,0.0,7,43,inactive,0,2,1
TXN_7354,CUST_2197,3664.87,UPI,customer_abandoned,149021.13,24,8,0.56,18,19,inactive,1,2,0
TXN_7355,CUST_1926,14396.91,NetBanking,customer_abandoned,163164.36,13,4,0.0,23,29,active,0,0,1
TXN_7356,CUST_1557,33008.92,UPI,card_expired,181676.58,28,0,0.23,21,85,not_applicable,1,4,0
TXN_7357,CUST_2592,26945.77,UPI,authentication_failed,174960.7,3,5,0.05,21,65,inactive,0,2,0
TXN_7358,CUST_1006,9205.04,Wallet,card_expired,5284.99,19,2,0.15,11,68,not_applicable,0,4,1
TXN_7359,CUST_2646,10820.94,NetBanking,authentication_failed,187071.12,2,4,0.21,7,56,active,0,1,1
TXN_7360,CUST_1137,32765.58,Card,authentication_failed,23530.5,27,3,0.58,22,67,inactive,1,2,0
TXN_7361,CUST_1825,19219.34,NetBanking,customer_abandoned,88594.02,1,2,0.42,4,1,not_applicable,0,2,1
TXN_7362,CUST_1389,38441.57,NetBanking,network_error,66506.36,30,2,0.92,14,76,inactive,0,1,0
TXN_7363,CUST_2758,2130.45,Card,customer_abandoned,3966.85,8,6,0.43,10,9,not_applicable,0,2,0
TXN_7364,CUST_2799,13967.45,UPI,bank_declined,52623.34,13,1,0.68,20,21,active,0,2,1
TXN_7365,CUST_1083,8440.63,Wallet,authentication_failed,177015.69,28,8,0.68,7,35,active,0,3,0
TXN_7366,CUST_2682,34212.87,Wallet,insufficient_funds,23417.96,25,6,0.47,20,7,active,0,4,0
TXN_7367,CUST_2485,2167.42,Card,insufficient_funds,68326.93,27,7,0.15,7,39,not_applicable,1,1,1
TXN_7368,CUST_1358,33735.99,UPI,bank_declined,30589.77,11,3,0.02,20,30,not_applicable,1,2,0
TXN_7369,CUST_1413,202.65,UPI,network_error,69438.7,10,2,0.49,17,48,active,0,1,1
TXN_7370,CUST_1523,41944.08,UPI,customer_abandoned,145262.95,21,0,0.25,1,17,inactive,0,3,1
TXN_7371,CUST_2718,12402.31,NetBanking,authentication_failed,43707.03,2,8,0.55,7,43,active,0,1,0
TXN_7372,CUST_1297,2747.28,Wallet,customer_abandoned,12944.5,8,0,0.78,21,67,not_applicable,1,2,0
TXN_7373,CUST_2321,30261.6,Wallet,customer_abandoned,86336.77,16,4,0.85,4,29,inactive,0,4,1
TXN_7374,CUST_2919,29021.75,UPI,customer_abandoned,64631.67,26,2,0.2,13,39,active,0,2,1
TXN_7375,CUST_2198,14412.45,Card,authentication_failed,68512.46,22,8,0.52,9,9,inactive,0,2,0
TXN_7376,CUST_2792,40328.22,NetBanking,network_error,29960.36,14,2,0.48,15,82,not_applicable,1,4,0
TXN_7377,CUST_2611,24302.53,Card,authentication_failed,72843.39,21,2,0.47,0,44,inactive,0,2,1
TXN_7378,CUST_2517,49522.54,Wallet,insufficient_funds,126597.51,25,4,0.79,11,24,not_applicable,0,0,1
TXN_7379,CUST_1592,44030.18,Card,bank_declined,190855.9,19,4,0.58,17,14,inactive,0,3,1
TXN_7380,CUST_2057,25685.96,Wallet,bank_declined,57954.54,9,3,0.85,7,86,inactive,0,0,1
TXN_7381,CUST_2996,29011.22,NetBanking,customer_abandoned,132167.31,29,0,0.86,4,77,active,0,0,1
TXN_7382,CUST_1103,10635.1,UPI,customer_abandoned,93897.89,25,0,0.98,7,77,active,0,0,1
TXN_7383,CUST_2316,46918.44,NetBanking,insufficient_funds,162860.53,15,5,0.67,11,73,inactive,1,1,0
TXN_7384,CUST_1147,15285.54,Wallet,card_expired,129040.79,8,8,0.43,9,36,active,0,2,1
TXN_7385,CUST_1436,38046.79,NetBanking,bank_declined,63113.97,29,7,0.7,10,45,active,0,1,1
TXN_7386,CUST_2135,16232.28,Card,authentication_failed,83180.35,20,8,0.9,17,12,inactive,0,1,0
TXN_7387,CUST_2940,14441.22,Wallet,customer_abandoned,71009.64,2,5,0.21,21,65,not_applicable,0,3,0
TXN_7388,CUST_1462,7457.08,Card,network_error,163671.31,3,4,0.23,12,28,inactive,1,2,1
TXN_7389,CUST_1291,6338.77,NetBanking,network_error,195712.18,26,8,0.45,13,27,not_applicable,1,1,0
TXN_7390,CUST_1107,38455.53,Card,card_expired,143024.92,6,8,0.83,7,19,active,1,0,0
TXN_7391,CUST_1639,33957.01,NetBanking,card_expired,53899.62,28,2,0.79,15,88,inactive,0,1,0
TXN_7392,CUST_1777,45084.33,NetBanking,bank_declined,23875.49,17,5,0.37,19,23,inactive,1,4,0
TXN_7393,CUST_2898,6202.58,UPI,card_expired,20527.08,7,3,0.38,3,3,not_applicable,0,4,1
TXN_7394,CUST_1725,28490.24,NetBanking,customer_abandoned,124734.54,17,0,0.47,10,87,active,1,1,0
TXN_7395,CUST_2350,47837.44,Card,network_error,118150.89,7,7,0.07,20,34,not_applicable,0,4,0
TXN_7396,CUST_2173,49638.29,NetBanking,customer_abandoned,78093.14,8,7,0.59,2,68,not_applicable,0,1,0
TXN_7397,CUST_2693,7144.91,Card,bank_declined,175061.61,24,0,0.3,13,19,active,1,3,0
TXN_7398,CUST_1194,19421.93,Card,card_expired,193329.26,11,4,0.08,14,24,not_applicable,0,3,1
TXN_7399,CUST_1120,17143.74,Card,bank_declined,170044.14,10,5,0.99,22,50,active,1,4,0
TXN_7400,CUST_1245,6554.88,NetBanking,insufficient_funds,29730.72,27,5,0.76,14,58,not_applicable,0,4,0
TXN_7401,CUST_1115,13095.04,Wallet,bank_declined,41675.27,18,2,0.36,4,84,not_applicable,0,4,0
TXN_7402,CUST_2723,42851.45,Wallet,network_error,172169.12,11,2,0.41,17,81,inactive,0,2,1
TXN_7403,CUST_1217,32133.38,UPI,authentication_failed,150102.36,24,2,0.52,14,35,inactive,1,2,1
TXN_7404,CUST_1764,31602.06,Wallet,bank_declined,140906.63,27,2,0.35,11,2,inactive,1,1,1
TXN_7405,CUST_1464,13558.95,Wallet,customer_abandoned,110220.46,25,3,0.36,13,36,active,1,1,1
TXN_7406,CUST_2014,20358.64,UPI,card_expired,167510.1,3,4,0.07,12,31,active,1,0,1
TXN_7407,CUST_2328,28823.63,UPI,authentication_failed,77359.74,10,8,0.42,6,2,inactive,0,4,0
TXN_7408,CUST_2890,14105.62,Wallet,card_expired,174409.35,4,3,0.9,2,6,active,1,2,0
TXN_7409,CUST_2409,38665.6,NetBanking,network_error,122976.56,9,7,0.53,8,87,inactive,0,3,1
TXN_7410,CUST_1805,14204.48,Wallet,card_expired,31676.04,10,2,0.29,3,51,active,0,2,1
TXN_7411,CUST_1094,9340.65,Card,authentication_failed,181853.99,18,7,0.41,8,0,not_applicable,0,4,0
TXN_7412,CUST_1416,12536.9,NetBanking,authentication_failed,63320.5,22,6,0.06,8,60,not_applicable,0,2,0
TXN_7413,CUST_1448,24566.66,NetBanking,network_error,189281.25,5,1,0.39,23,41,inactive,0,3,1
TXN_7414,CUST_1273,21442.73,Wallet,network_error,10311.58,27,1,0.5,16,68,not_applicable,0,3,1
TXN_7415,CUST_2504,44196.63,Wallet,insufficient_funds,150854.36,2,3,0.38,13,8,not_applicable,0,3,0
TXN_7416,CUST_1793,5690.2,Wallet,card_expired,140808.44,5,2,0.82,3,89,not_applicable,1,3,1
TXN_7417,CUST_1714,14285.45,NetBanking,insufficient_funds,53485.49,9,4,0.52,15,61,not_applicable,0,0,1
TXN_7418,CUST_2572,46034.1,NetBanking,bank_declined,72568.06,7,3,0.78,14,49,not_applicable,1,4,1
TXN_7419,CUST_1207,13120.23,Wallet,card_expired,166228.83,14,6,0.27,4,34,active,1,0,0
TXN_7420,CUST_2542,10021.15,Wallet,card_expired,101908.88,1,0,0.84,14,75,not_applicable,0,1,1
TXN_7421,CUST_2451,6259.66,Card,customer_abandoned,51103.41,24,8,0.56,18,9,inactive,1,1,0
TXN_7422,CUST_2360,28887.6,NetBanking,network_error,16323.7,7,2,0.75,2,13,not_applicable,1,4,0
TXN_7423,CUST_2838,25574.9,UPI,customer_abandoned,144047.03,12,2,0.91,12,82,not_applicable,1,3,1
TXN_7424,CUST_1450,33748.85,NetBanking,customer_abandoned,144559.48,21,1,0.26,1,45,not_applicable,1,1,0
TXN_7425,CUST_1612,42124.54,NetBanking,network_error,59936.38,16,5,0.9,0,4,not_applicable,1,3,0
TXN_7426,CUST_2262,21216.43,NetBanking,network_error,125013.41,24,2,0.4,18,29,not_applicable,1,0,0
TXN_7427,CUST_1794,24167.7,Wallet,card_expired,180341.46,29,0,0.51,17,56,not_applicable,0,4,1
TXN_7428,CUST_1806,49887.45,Wallet,card_expired,30246.2,20,6,0.74,23,62,inactive,1,1,1
TXN_7429,CUST_2276,41959.43,Wallet,network_error,119694.22,7,5,0.94,4,60,active,1,0,0
TXN_7430,CUST_1037,3836.11,Wallet,bank_declined,28323.21,11,0,0.6,8,1,not_applicable,1,0,1
TXN_7431,CUST_2452,8511.4,Card,authentication_failed,26742.49,7,8,0.56,18,6,active,0,3,0
TXN_7432,CUST_1649,43699.39,Card,authentication_failed,161609.5,20,2,0.79,0,82,inactive,0,3,0
TXN_7433,CUST_1989,2477.28,Wallet,insufficient_funds,110417.99,29,8,0.99,5,47,inactive,0,3,0
TXN_7434,CUST_1873,17284.3,NetBanking,insufficient_funds,27721.32,28,2,0.67,17,82,active,0,4,0
TXN_7435,CUST_1053,5155.99,Card,card_expired,94015.05,28,2,0.67,21,38,inactive,1,3,0
TXN_7436,CUST_1170,33750.74,Wallet,bank_declined,163437.81,2,7,0.69,22,46,not_applicable,1,3,0
TXN_7437,CUST_1838,42694.15,Card,network_error,180217.13,11,7,0.39,1,38,active,0,1,1
TXN_7438,CUST_2544,40911.23,Card,card_expired,43536.87,21,8,0.93,8,3,not_applicable,0,1,1
TXN_7439,CUST_2585,46071.43,Wallet,authentication_failed,118247.42,2,7,0.77,12,32,not_applicable,1,3,0
TXN_7440,CUST_1910,49586.64,NetBanking,card_expired,46282.73,14,3,0.26,10,72,not_applicable,1,0,1
TXN_7441,CUST_2390,47029.62,Wallet,insufficient_funds,91749.83,23,5,0.67,9,59,active,0,4,1
TXN_7442,CUST_1273,43737.65,Wallet,bank_declined,133320.12,27,6,0.56,22,41,active,1,3,1
TXN_7443,CUST_2468,37573.44,NetBanking,network_error,37999.66,3,8,0.11,19,9,not_applicable,1,3,0
TXN_7444,CUST_2107,18765.27,UPI,network_error,100102.05,7,1,0.62,23,5,active,0,3,1
TXN_7445,CUST_2165,16606.31,Wallet,network_error,152413.94,12,6,0.53,21,5,active,0,1,1
TXN_7446,CUST_1028,30803.74,UPI,customer_abandoned,193468.06,29,3,0.12,22,89,inactive,1,1,1
TXN_7447,CUST_1444,2675.26,Card,card_expired,64922.04,7,5,0.62,10,23,active,0,4,0
TXN_7448,CUST_1636,36543.39,UPI,card_expired,93108.5,8,5,0.91,20,90,inactive,0,0,0
TXN_7449,CUST_1302,37723.77,UPI,card_expired,95327.8,11,4,0.9,20,3,not_applicable,1,0,0
TXN_7450,CUST_1163,45083.34,Card,authentication_failed,43635.32,25,6,0.67,10,33,inactive,0,2,1
TXN_7451,CUST_2422,37146.47,NetBanking,insufficient_funds,101296.09,14,6,0.01,10,53,not_applicable,0,3,0
TXN_7452,CUST_1620,16232.71,NetBanking,insufficient_funds,170555.29,26,2,0.84,13,18,not_applicable,1,2,1
TXN_7453,CUST_2385,47496.81,Wallet,card_expired,37309.04,1,3,0.41,22,12,inactive,0,0,0
TXN_7454,CUST_1830,43030.59,UPI,bank_declined,150131.0,7,2,0.35,16,64,inactive,1,3,0
TXN_7455,CUST_1080,9299.91,UPI,network_error,77077.12,19,8,0.38,3,70,not_applicable,0,1,1
TXN_7456,CUST_2614,43827.97,Wallet,insufficient_funds,136090.3,1,4,0.28,9,74,active,1,0,1
TXN_7457,CUST_2345,995.88,UPI,card_expired,69969.87,21,6,0.53,8,54,not_applicable,0,3,0
TXN_7458,CUST_2454,35052.87,Wallet,authentication_failed,82938.16,10,8,0.32,0,24,not_applicable,0,1,1
TXN_7459,CUST_2319,13213.76,Wallet,network_error,80253.27,19,0,0.38,10,24,not_applicable,1,2,1
TXN_7460,CUST_1155,10952.09,NetBanking,card_expired,61173.62,23,4,0.86,5,73,inactive,0,1,0
TXN_7461,CUST_2164,34081.88,Wallet,customer_abandoned,91963.5,24,7,0.51,6,29,not_applicable,0,0,0
TXN_7462,CUST_1517,3808.36,UPI,bank_declined,66877.07,21,3,0.5,5,83,not_applicable,1,4,0
TXN_7463,CUST_2816,4502.84,NetBanking,customer_abandoned,53342.02,9,1,0.37,0,33,active,0,1,0
TXN_7464,CUST_2908,5982.51,UPI,insufficient_funds,45938.45,28,8,0.26,12,46,not_applicable,1,1,0
TXN_7465,CUST_2426,16372.38,Card,card_expired,15372.09,8,8,0.7,15,67,active,0,2,0
TXN_7466,CUST_2759,16404.94,Card,insufficient_funds,26177.91,2,4,0.23,14,82,inactive,1,3,0
TXN_7467,CUST_1644,49261.69,Wallet,card_expired,167234.53,5,5,0.02,2,90,not_applicable,1,0,0
TXN_7468,CUST_1682,12869.91,Wallet,insufficient_funds,21771.01,14,3,0.71,2,22,inactive,0,1,1
TXN_7469,CUST_1237,22242.66,Wallet,authentication_failed,126800.87,30,2,0.55,8,60,not_applicable,1,0,1
TXN_7470,CUST_1947,39308.56,NetBanking,insufficient_funds,155064.48,7,5,0.36,20,26,not_applicable,0,0,0
TXN_7471,CUST_2574,36747.11,NetBanking,network_error,199946.68,16,4,0.41,3,57,active,1,1,0
TXN_7472,CUST_1555,7171.23,UPI,network_error,60005.96,18,7,0.17,10,33,active,0,1,1
TXN_7473,CUST_1786,39869.37,Card,customer_abandoned,68791.68,22,0,0.91,21,13,inactive,0,4,1
TXN_7474,CUST_2939,23324.68,Card,card_expired,157620.13,19,8,0.1,6,5,not_applicable,0,1,1
TXN_7475,CUST_1154,12223.3,Card,card_expired,56881.7,28,7,0.6,0,32,not_applicable,1,0,1
TXN_7476,CUST_1443,28962.51,Wallet,insufficient_funds,130140.92,15,2,0.78,19,38,active,0,3,1
TXN_7477,CUST_1285,41378.96,Wallet,card_expired,84174.07,24,4,0.18,10,15,active,1,0,1
TXN_7478,CUST_2259,12381.94,Wallet,customer_abandoned,46514.01,21,2,0.28,17,42,inactive,1,3,0
TXN_7479,CUST_2278,33418.32,Card,insufficient_funds,116418.36,12,0,0.65,20,19,inactive,1,1,1
TXN_7480,CUST_2985,38509.7,NetBanking,authentication_failed,26792.14,29,7,0.57,13,46,not_applicable,1,0,0
TXN_7481,CUST_1272,26427.73,UPI,network_error,65403.8,19,5,0.79,10,20,active,0,0,0
TXN_7482,CUST_2426,37154.8,NetBanking,card_expired,35941.16,2,6,0.27,3,42,inactive,1,3,0
TXN_7483,CUST_2468,21917.28,NetBanking,authentication_failed,188294.9,14,1,0.39,6,34,active,0,1,0
TXN_7484,CUST_2244,46294.38,Card,customer_abandoned,132444.85,17,8,0.01,2,1,inactive,0,1,0
TXN_7485,CUST_2128,45570.63,NetBanking,customer_abandoned,177136.95,5,4,0.19,14,79,inactive,1,2,0
TXN_7486,CUST_1593,41791.95,NetBanking,insufficient_funds,115997.69,25,8,0.85,10,41,inactive,1,4,1
TXN_7487,CUST_2053,45383.35,UPI,network_error,24326.9,18,0,0.15,9,30,not_applicable,1,4,1
TXN_7488,CUST_2081,46769.92,NetBanking,authentication_failed,95557.31,20,8,0.06,9,35,active,1,0,0
TXN_7489,CUST_1299,17635.49,Wallet,authentication_failed,162102.4,24,0,0.74,18,81,inactive,1,0,0
TXN_7490,CUST_1707,1190.99,Card,insufficient_funds,182228.46,18,8,0.22,18,79,active,0,0,0
TXN_7491,CUST_2628,3184.77,Wallet,network_error,17223.69,15,3,0.01,1,68,not_applicable,0,2,1
TXN_7492,CUST_1470,31506.05,UPI,card_expired,11042.0,18,3,0.29,6,25,inactive,1,3,1
TXN_7493,CUST_1124,5155.29,NetBanking,card_expired,44092.89,18,7,0.42,18,17,inactive,0,4,1
TXN_7494,CUST_1629,12816.97,UPI,customer_abandoned,199430.27,24,2,0.36,22,57,not_applicable,0,1,1
TXN_7495,CUST_1293,6193.1,NetBanking,card_expired,136359.38,29,3,0.24,4,89,inactive,1,0,0
TXN_7496,CUST_1622,11235.57,UPI,network_error,78186.58,5,7,0.86,8,22,active,0,1,0
TXN_7497,CUST_2375,7814.09,UPI,insufficient_funds,121933.93,23,5,0.63,9,83,inactive,1,4,0
TXN_7498,CUST_2541,23343.7,NetBanking,insufficient_funds,52873.01,4,4,0.47,13,89,active,0,0,0
TXN_7499,CUST_1796,7997.15,UPI,insufficient_funds,25537.54,15,1,0.27,7,61,inactive,1,1,0
TXN_7500,CUST_1030,37416.43,NetBanking,insufficient_funds,4871.72,22,4,0.4,20,50,active,1,1,1
TXN_7501,CUST_2772,31943.41,Wallet,card_expired,92399.2,1,4,0.96,1,31,not_applicable,0,2,1
TXN_7502,CUST_1018,29434.04,NetBanking,bank_declined,140341.79,29,0,0.83,3,20,active,1,4,1
TXN_7503,CUST_1701,34377.4,Wallet,customer_abandoned,61337.09,20,3,0.44,20,39,active,1,0,0
TXN_7504,CUST_1560,47500.39,NetBanking,bank_declined,144044.65,26,0,0.37,2,20,not_applicable,0,2,0
TXN_7505,CUST_1489,1390.77,UPI,card_expired,21446.44,16,6,0.66,17,54,inactive,1,3,0
TXN_7506,CUST_1707,47574.17,Wallet,bank_declined,87776.06,12,8,0.43,21,25,inactive,0,1,1
TXN_7507,CUST_2563,38401.67,Card,insufficient_funds,95636.19,18,4,0.21,16,12,inactive,1,1,0
TXN_7508,CUST_1174,16085.53,UPI,customer_abandoned,35847.04,16,7,0.63,1,8,inactive,1,0,0
TXN_7509,CUST_2900,48570.5,Wallet,insufficient_funds,126847.06,25,2,0.99,15,89,active,0,2,1
TXN_7510,CUST_2636,48563.14,Wallet,network_error,29966.89,17,3,0.04,2,39,not_applicable,1,2,1
TXN_7511,CUST_1322,23297.03,NetBanking,insufficient_funds,17517.84,16,8,0.51,23,22,active,0,2,1
TXN_7512,CUST_2295,16847.89,Card,authentication_failed,127486.19,13,6,0.16,20,39,not_applicable,1,3,0
TXN_7513,CUST_1436,29143.34,Card,card_expired,183073.98,15,2,0.36,8,75,not_applicable,0,4,1
TXN_7514,CUST_1339,28833.8,UPI,card_expired,194706.99,7,2,0.03,9,0,inactive,0,4,0
TXN_7515,CUST_1825,40849.41,NetBanking,network_error,11581.48,0,5,0.58,12,75,active,1,2,0
TXN_7516,CUST_2890,28095.83,NetBanking,insufficient_funds,13698.9,29,5,0.69,23,89,inactive,1,4,0
TXN_7517,CUST_1343,40891.7,Wallet,insufficient_funds,9563.8,29,6,0.14,23,74,active,0,2,1
TXN_7518,CUST_2979,31704.9,Card,customer_abandoned,195295.46,24,8,0.12,21,9,active,1,4,0
TXN_7519,CUST_2906,18506.63,UPI,card_expired,167407.61,10,6,0.47,5,10,not_applicable,1,2,0
TXN_7520,CUST_1973,28104.07,Wallet,insufficient_funds,52844.12,9,4,0.4,1,38,active,1,0,1
TXN_7521,CUST_1591,40226.64,Card,customer_abandoned,184926.89,21,6,0.76,10,48,active,1,0,1
TXN_7522,CUST_2783,25266.32,Wallet,insufficient_funds,25889.67,8,6,0.75,9,31,active,0,3,0
TXN_7523,CUST_1328,45131.76,NetBanking,network_error,40921.62,28,6,0.76,12,88,active,1,1,1
TXN_7524,CUST_1146,13365.69,Card,authentication_failed,133808.35,22,7,0.92,16,26,inactive,1,3,1
TXN_7525,CUST_1770,36009.37,Wallet,customer_abandoned,10566.55,19,3,0.87,15,60,not_applicable,1,1,1
TXN_7526,CUST_1624,15590.67,Card,bank_declined,38262.82,5,7,0.12,16,39,not_applicable,0,1,0
TXN_7527,CUST_2733,37729.75,Wallet,customer_abandoned,47932.76,13,1,0.02,4,64,active,1,0,1
TXN_7528,CUST_1326,24182.09,NetBanking,customer_abandoned,34676.82,18,8,0.04,14,57,not_applicable,1,4,0
TXN_7529,CUST_1150,33987.23,NetBanking,customer_abandoned,17366.49,27,0,0.56,13,90,not_applicable,0,1,1
TXN_7530,CUST_2734,9864.89,Wallet,bank_declined,79222.5,12,1,0.1,23,1,inactive,0,4,0
TXN_7531,CUST_1871,17512.73,Wallet,card_expired,66604.13,4,5,0.75,16,50,not_applicable,1,4,0
TXN_7532,CUST_1146,43036.49,UPI,network_error,163430.2,27,2,0.77,8,58,active,1,2,1
TXN_7533,CUST_2875,41161.8,Wallet,authentication_failed,37377.61,6,8,0.12,23,53,inactive,0,1,0
TXN_7534,CUST_1052,46971.59,NetBanking,bank_declined,62294.17,3,5,0.92,4,64,active,1,4,0
TXN_7535,CUST_1862,45387.54,NetBanking,network_error,180881.88,24,7,0.92,0,14,inactive,1,1,1
TXN_7536,CUST_2882,43310.72,UPI,customer_abandoned,190202.41,4,3,0.32,6,48,active,1,0,0
TXN_7537,CUST_1819,35990.09,NetBanking,card_expired,60771.6,21,8,0.75,2,26,inactive,1,3,0
TXN_7538,CUST_2412,26222.57,Card,card_expired,25340.38,10,4,0.29,7,46,not_applicable,0,1,1
TXN_7539,CUST_2205,41962.71,UPI,bank_declined,39509.93,11,8,0.81,18,53,active,1,4,1
TXN_7540,CUST_2900,24994.26,NetBanking,card_expired,47534.81,9,0,0.23,10,5,active,1,2,0
TXN_7541,CUST_2615,539.57,UPI,customer_abandoned,106738.8,25,0,0.95,23,51,not_applicable,1,3,0
TXN_7542,CUST_1025,28709.95,NetBanking,authentication_failed,192393.96,16,0,0.86,18,40,not_applicable,0,2,0
TXN_7543,CUST_1432,41110.31,UPI,bank_declined,62495.7,16,8,0.89,7,20,active,1,3,1
TXN_7544,CUST_1114,24840.04,Card,insufficient_funds,71559.64,3,6,0.41,17,49,inactive,0,1,0
TXN_7545,CUST_2675,10699.68,Card,authentication_failed,124071.25,28,1,0.56,8,78,not_applicable,1,2,0
TXN_7546,CUST_2819,4882.68,Wallet,customer_abandoned,159581.7,18,1,0.17,22,61,not_applicable,0,2,1
TXN_7547,CUST_1528,31191.26,Card,network_error,80330.23,25,1,0.06,23,8,inactive,0,4,1
TXN_7548,CUST_1451,38611.84,Card,network_error,123434.59,12,4,0.36,9,75,active,1,3,1
TXN_7549,CUST_2435,31626.6,NetBanking,card_expired,177623.5,1,3,0.65,9,82,active,1,3,1
TXN_7550,CUST_2120,26124.24,NetBanking,bank_declined,143876.25,25,6,0.9,13,8,active,1,2,0
TXN_7551,CUST_1817,45501.71,UPI,network_error,86796.78,29,0,0.9,19,49,inactive,0,2,1
